 PA ;     CONTA        ;      OCG      ;      SAP      ;   DIFERENCA                 
 201;1612040 001       ;    664.877,41 ;    664.547,42 ;        329,99               
 201;1612040 003       ;  4.880.861,55 ;  4.881.326,12 ;        464,57-              
 201;1612040 035       ;    197.518,92 ;    197.518,92 ;          0,00               
 201;1612040 036       ;     27.011,94 ;     27.011,94 ;          0,00               
 201;1612040 038       ;  2.389.480,55 ;  2.439.469,32 ;     49.988,77-              
 201;1612040 039       ;  3.140.377,94 ;  3.141.522,33 ;      1.144,39-              
 201;1612040 047       ;  2.984.779,30 ;  2.984.779,30 ;          0,00               
 201;1612060 139       ;    297.181,95 ;    297.181,95 ;          0,00               
 201;1612099 174       ;  1.094.387,43 ;  1.095.695,23 ;      1.307,80-              
 201;  SUBTOTAIS       ; 44.924.934,55 ; 44.922.843,41 ;      2.091,14               
 201;1612010 987       ;  8.812.199,45 ;  8.787.016,04 ;     25.183,41               
 201;1612010 988       ;    374.949,39 ;    374.949,39 ;          0,00               
 201;1612010 989       ;     41.382,14 ;     41.382,14 ;          0,00               
 201;1612010 990       ;     57.517,63 ;     57.517,63 ;          0,00               
 201;1612010 991       ;     25.439,80 ;     25.439,80 ;          0,00               
 201;1612010 992       ;      9.673,02 ;      9.673,02 ;          0,00               
 201;1612010 994       ;         76,24 ;         76,24 ;          0,00               
 201;1612010 995       ;    675.111,83 ;    675.015,39 ;         96,44               
 201;1612010 996       ;  1.584.966,17 ;  1.584.507,96 ;        458,21               
 201;1612040 980       ;    447.228,71 ;    447.228,71 ;          0,00               
 201;1612040 981       ;     64.683,16 ;     64.683,16 ;          0,00               
 201;1612040 982       ;    332.714,68 ;    332.714,68 ;          0,00               
 201;1612040 998       ;     11.200,45 ;     11.200,45 ;          0,00               
 201;1612040 999       ;    635.734,56 ;    635.734,56 ;          0,00               
 201;1612060 997       ;      4.847,07 ;      4.847,07 ;          0,00               
 201;1612099 961       ;    509.836,36 ;    509.836,36 ;          0,00               
 201;  SUBTOTAIS       ; 13.587.560,66 ; 13.561.822,60 ;     25.738,06               
 201;     TOTAIS       ; 31.337.373,89 ; 31.361.020,81 ;     23.646,92-              
                                                                                     
 202;1612010 131       ; 30.065.379,98 ; 30.054.702,38 ;     10.677,60               
 202;1612010 133       ;  1.110.772,94 ;  1.110.585,06 ;        187,88               
 202;1612010 134       ;  2.459.525,27 ;  2.452.558,36 ;      6.966,91               
 202;1612010 135       ;    381.892,07 ;    381.406,07 ;        486,00               
 202;1612010 136       ;    940.251,96 ;    940.699,17 ;        447,21-              
 202;1612010 137       ;    307.399,33 ;    312.372,51 ;      4.973,18-              
 202;1612010 138       ;    384.215,47 ;    381.604,33 ;      2.611,14               
 202;1612010 141       ;      2.313,32 ;      2.313,32 ;          0,00               
 202;1612040 001       ;    135.719,46 ;    135.719,46 ;          0,00               
 202;1612040 003       ;    205.596,32 ;    205.596,32 ;          0,00               
 202;1612040 035       ;    101.312,96 ;    101.312,96 ;          0,00               
 202;1612040 038       ;  3.513.757,11 ;  3.513.395,87 ;        361,24               
 202;1612040 039       ;  5.658.463,59 ;  5.656.685,60 ;      1.777,99               
 202;1612099 174       ;    198.809,19 ;    198.779,42 ;         29,77               
 202;1612099 196       ;        305,97 ;        305,97 ;          0,00               
 202;  SUBTOTAIS       ; 45.465.714,94 ; 45.448.036,80 ;     17.678,14               
 202;1612010 987       ; 12.791.033,15 ; 12.787.820,90 ;      3.212,25               
 202;1612010 988       ;    391.652,30 ;    391.652,30 ;          0,00               
 202;1612010 989       ;     34.828,05 ;     34.828,05 ;          0,00               
 202;1612010 990       ;    178.229,50 ;    178.229,50 ;          0,00               
 202;1612010 991       ;     23.098,33 ;     23.098,33 ;          0,00               
 202;1612010 992       ;     11.462,35 ;     11.462,35 ;          0,00               
 202;1612010 995       ;    458.363,19 ;    458.363,19 ;          0,00               
 202;1612010 996       ;  1.075.278,99 ;  1.072.778,34 ;      2.500,65               
 202;1612010 997       ;        104,77 ;        104,77 ;          0,00               
 202;1612040 980       ;    210.485,76 ;    211.043,77 ;        558,01-              
 202;1612040 981       ;     15.588,16 ;     15.588,16 ;          0,00               
 202;1612040 982       ;    271.919,08 ;    271.919,08 ;          0,00               
 202;1612040 998       ;      4.146,98 ;      4.146,98 ;          0,00               
 202;1612040 999       ;     13.070,29 ;     13.070,29 ;          0,00               
 202;1612099 961       ;     85.613,81 ;     85.613,81 ;          0,00               
 202;1612099 933       ;          6,06 ;          6,06 ;          0,00               
 202;  SUBTOTAIS       ; 15.564.880,77 ; 15.559.725,88 ;      5.154,89               
 202;     TOTAIS       ; 29.900.834,17 ; 29.888.310,92 ;     12.523,25               
                                                                                     
 203;1612010 131       ; 43.801.511,63 ; 43.814.911,44 ;     13.399,81-              
 203;1612010 133       ;  4.290.894,60 ;  4.290.424,59 ;        470,01               
 203;1612010 134       ;  4.634.603,67 ;  4.642.506,47 ;      7.902,80-              
 203;1612010 135       ;    582.753,59 ;    582.243,00 ;        510,59               
 203;1612010 136       ;     49.848,20 ;     49.927,80 ;         79,60-              
 203;1612010 137       ;    721.234,39 ;    728.147,01 ;      6.912,62-              
 203;1612010 138       ;    656.481,51 ;    650.164,76 ;      6.316,75               
 203;1612010 141       ;     20.213,25 ;     20.115,93 ;         97,32               
 203;1612099 174       ;  2.802.787,16 ;  2.800.864,75 ;      1.922,41               
 203;  SUBTOTAIS       ; 57.560.328,00 ; 57.579.305,75 ;     18.977,75-              
 203;1612010 987       ; 20.571.303,44 ; 20.574.485,33 ;      3.181,89-              
 203;1612010 988       ;    880.067,01 ;    880.067,01 ;          0,00               
 203;1612010 989       ;     51.891,28 ;     51.891,28 ;          0,00               
 203;1612010 990       ;      3.792,79 ;      3.792,79 ;          0,00               
 203;1612010 991       ;     55.510,05 ;     55.285,52 ;        224,53               
 203;1612010 992       ;     18.207,55 ;     18.207,55 ;          0,00               
 203;1612010 995       ;  2.079.428,40 ;  2.079.390,61 ;         37,79               
 203;1612010 996       ;    188.745,75 ;    188.745,75 ;          0,00               
 203;1612010 997       ;      2.377,57 ;      2.377,57 ;          0,00               
 203;1612099 961       ;  1.127.480,84 ;  1.127.271,34 ;        209,50               
 203;  SUBTOTAIS       ; 24.978.804,68 ; 24.981.514,75 ;      2.710,07-              
 203;     TOTAIS       ; 32.581.523,32 ; 32.597.791,00 ;     16.267,68-              
                                                                                     
 204;1612010 131       ; 20.259.262,70 ; 20.258.085,34 ;      1.177,36               
 204;1612010 133       ;  1.515.030,57 ;  1.514.903,69 ;        126,88               
 204;1612010 134       ;  2.227.086,97 ;  2.218.276,54 ;      8.810,43               
 204;1612010 135       ;    541.117,35 ;    540.946,79 ;        170,56               
 204;1612010 136       ;    599.463,59 ;    598.148,80 ;      1.314,79               
 204;1612010 137       ;    301.489,46 ;    302.135,63 ;        646,17-              
 204;1612010 138       ;    318.265,91 ;    314.994,96 ;      3.270,95               
 204;1612010 140       ;        659,76 ;        659,76 ;          0,00               
 204;1612010 141       ;     11.855,58 ;     11.855,58 ;          0,00               
 204;1612040 003       ;  1.028.382,24 ;  1.027.233,50 ;      1.148,74               
 204;1612040 034       ;    147.522,45 ;    147.522,45 ;          0,00               
 204;1612040 038       ;  3.358.106,00 ;  3.361.308,92 ;      3.202,92-              
 204;1612040 039       ;  4.178.405,44 ;  4.177.212,71 ;      1.192,73               
 204;1612099 174       ;  1.179.473,64 ;  1.179.513,51 ;         39,87-              
 204;1612099 194       ;    155.871,46 ;    155.871,46 ;          0,00               
 204;1612099 196       ;    549.860,47 ;    549.881,46 ;         20,99-              
 204;  SUBTOTAIS       ; 36.371.853,59 ; 36.358.551,10 ;     13.302,49               
 204;1612010 987       ;  7.433.395,33 ;  7.432.824,64 ;        570,69               
 204;1612010 988       ;    354.260,87 ;    354.260,87 ;          0,00               
 204;1612010 989       ;     53.611,85 ;     53.611,85 ;          0,00               
 204;1612010 990       ;     75.980,99 ;     75.980,99 ;          0,00               
 204;1612010 991       ;     22.494,86 ;     22.524,04 ;         29,18-              
 204;1612010 992       ;      9.573,40 ;      9.573,40 ;          0,00               
 204;1612010 994       ;          3,19 ;          3,19 ;          0,00               
 204;1612010 995       ;    736.623,35 ;    736.623,35 ;          0,00               
 204;1612010 996       ;  1.005.813,08 ;  1.005.296,94 ;        516,14               
 204;1612010 997       ;      1.900,55 ;      1.900,55 ;          0,00               
 204;1612040 980       ;    568.736,50 ;    568.736,50 ;          0,00               
 204;1612040 982       ;    603.904,11 ;    603.904,11 ;          0,00               
 204;1612040 983       ;      4.790,23 ;      4.790,23 ;          0,00               
 204;1612040 999       ;    157.058,01 ;    157.058,01 ;          0,00               
 204;1612099 961       ;    523.476,59 ;    523.476,59 ;          0,00               
 204;1612099 933       ;    230.593,41 ;    230.593,41 ;          0,00               
 204;1612099 935       ;     65.270,32 ;     65.270,32 ;          0,00               
 204;  SUBTOTAIS       ; 11.847.486,64 ; 11.846.428,99 ;      1.057,65               
 204;     TOTAIS       ; 24.524.366,95 ; 24.512.122,11 ;     12.244,84               
                                                                                     
 205;1612010 134       ;        969,37 ;        969,37 ;          0,00               
 205;1612010 135       ;      1.131,35 ;      1.131,35 ;          0,00               
 205;  SUBTOTAIS       ;      2.100,72 ;      2.100,72 ;          0,00               
 205;1612010 988       ;        139,67 ;        139,67 ;          0,00               
 205;1612010 989       ;         26,68 ;         26,68 ;          0,00               
 205;  SUBTOTAIS       ;        166,35 ;        166,35 ;          0,00               
 205;     TOTAIS       ;      1.934,37 ;      1.934,37 ;          0,00               
                                                                                     
 206;1612010 131       ; 17.024.909,68 ; 17.024.986,27 ;         76,59-              
 206;1612010 133       ;     32.306,26 ;     32.306,26 ;          0,00               
 206;1612010 134       ;  1.495.243,12 ;  1.498.918,91 ;      3.675,79-              
 206;1612010 135       ;    557.555,17 ;    556.926,52 ;        628,65               
 206;1612010 137       ;    380.010,85 ;    381.491,72 ;      1.480,87-              
 206;1612010 138       ;    327.756,01 ;    325.090,86 ;      2.665,15               
 206;1612010 141       ;        196,41 ;        197,00 ;          0,59-              
 206;1612099 174       ;    335.018,86 ;    335.018,86 ;          0,00               
 206;  SUBTOTAIS       ; 20.152.996,36 ; 20.154.936,40 ;      1.940,04-              
 206;1612010 987       ;  7.330.744,74 ;  7.330.459,38 ;        285,36               
 206;1612010 988       ;    258.382,66 ;    258.382,66 ;          0,00               
 206;1612010 989       ;     48.604,43 ;     48.604,43 ;          0,00               
 206;1612010 991       ;     26.684,58 ;     26.684,58 ;          0,00               
 206;1612010 992       ;      9.159,91 ;      9.159,91 ;          0,00               
 206;1612010 995       ;     17.567,37 ;     17.567,37 ;          0,00               
 206;1612010 996       ;    232.843,48 ;    232.680,35 ;        163,13               
 206;1612010 997       ;          5,66 ;          5,66 ;          0,00               
 206;1612099 961       ;     96.822,11 ;     96.822,11 ;          0,00               
 206;  SUBTOTAIS       ;  8.020.814,94 ;  8.020.366,45 ;        448,49               
 206;     TOTAIS       ; 12.132.181,42 ; 12.134.569,95 ;      2.388,53-              
                                                                                     
 207;1612010 131       ;  7.872.733,65 ;  7.871.940,42 ;        793,23               
 207;1612010 133       ;    855.395,26 ;    855.433,07 ;         37,81-              
 207;1612010 134       ;    734.724,53 ;    733.197,76 ;      1.526,77               
 207;1612010 135       ;    281.248,55 ;    281.213,64 ;         34,91               
 207;1612010 136       ;     85.878,56 ;     85.878,56 ;          0,00               
 207;1612010 137       ;    178.215,12 ;    179.364,50 ;      1.149,38-              
 207;1612010 138       ;     85.732,08 ;     85.089,92 ;        642,16               
 207;1612010 141       ;      4.913,21 ;      4.913,21 ;          0,00               
 207;1612099 174       ;    641.081,38 ;    641.002,31 ;         79,07               
 207;  SUBTOTAIS       ; 10.739.922,34 ; 10.738.033,39 ;      1.888,95               
 207;1612010 987       ;  2.733.531,07 ;  2.733.284,81 ;        246,26               
 207;1612010 988       ;    104.461,76 ;    104.461,76 ;          0,00               
 207;1612010 989       ;     22.507,89 ;     22.507,89 ;          0,00               
 207;1612010 990       ;     19.676,69 ;     19.676,69 ;          0,00               
 207;1612010 991       ;     12.841,84 ;     12.841,84 ;          0,00               
 207;1612010 992       ;      2.829,15 ;      2.829,15 ;          0,00               
 207;1612010 995       ;    399.251,34 ;    399.251,34 ;          0,00               
 207;1612010 996       ;    285.493,46 ;    285.407,89 ;         85,57               
 207;1612010 997       ;        415,01 ;        415,01 ;          0,00               
 207;1612099 961       ;    340.953,49 ;    340.953,49 ;          0,00               
 207;  SUBTOTAIS       ;  3.921.961,70 ;  3.921.629,87 ;        331,83               
 207;     TOTAIS       ;  6.817.960,64 ;  6.816.403,52 ;      1.557,12               
                                                                                     
 208;1612010 131       ; 26.502.848,59 ; 26.498.317,72 ;      4.530,87               
 208;1612010 133       ;  4.343.506,94 ;  4.344.087,25 ;        580,31-              
 208;1612010 134       ;  2.512.339,44 ;  2.510.325,23 ;      2.014,21               
 208;1612010 135       ;    500.019,89 ;    500.500,28 ;        480,39-              
 208;1612010 136       ;    634.631,72 ;    632.475,17 ;      2.156,55               
 208;1612010 137       ;    244.762,39 ;    245.598,97 ;        836,58-              
 208;1612010 138       ;    339.447,99 ;    337.761,02 ;      1.686,97               
 208;1612010 141       ;     12.035,62 ;     12.035,62 ;          0,00               
 208;1612040 001       ;    380.374,98 ;    380.374,98 ;          0,00               
 208;1612040 003       ;  4.359.409,60 ;  4.359.587,94 ;        178,34-              
 208;1612040 038       ;  1.878.474,14 ;  1.876.960,99 ;      1.513,15               
 208;1612040 039       ;  3.838.449,99 ;  3.834.958,38 ;      3.491,61               
 208;1612060 139       ;    427.490,70 ;    427.490,70 ;          0,00               
 208;1612099 025       ;    158.449,67 ;    158.449,67 ;          0,00               
 208;1612099 174       ;    684.585,49 ;    684.582,02 ;          3,47               
 208;  SUBTOTAIS       ; 46.816.827,15 ; 46.803.505,94 ;     13.321,21               
 208;1612010 987       ; 10.733.819,85 ; 10.732.690,17 ;      1.129,68               
 208;1612010 988       ;    420.180,68 ;    420.180,68 ;          0,00               
 208;1612010 989       ;     43.137,28 ;     43.137,28 ;          0,00               
 208;1612010 990       ;    142.378,94 ;    142.378,94 ;          0,00               
 208;1612010 991       ;     18.672,23 ;     18.672,23 ;          0,00               
 208;1612010 992       ;     10.508,45 ;     10.508,45 ;          0,00               
 208;1612010 995       ;  1.727.988,68 ;  1.727.988,68 ;          0,00               
 208;1612010 996       ;  1.596.913,16 ;  1.596.424,71 ;        488,45               
 208;1612010 997       ;      1.304,63 ;      1.304,63 ;          0,00               
 208;1612040 980       ;    532.400,22 ;    532.400,22 ;          0,00               
 208;1612040 982       ;    256.763,01 ;    256.763,01 ;          0,00               
 208;1612040 998       ;     61.354,41 ;     61.354,41 ;          0,00               
 208;1612040 999       ;    545.225,21 ;    545.225,21 ;          0,00               
 208;1612060 997       ;     24.707,35 ;     24.707,35 ;          0,00               
 208;1612099 961       ;    223.179,32 ;    223.179,32 ;          0,00               
 208;1612099 999       ;     49.936,89 ;     49.936,89 ;          0,00               
 208;  SUBTOTAIS       ; 16.388.470,31 ; 16.386.852,18 ;      1.618,13               
 208;     TOTAIS       ; 30.428.356,84 ; 30.416.653,76 ;     11.703,08               
                                                                                     
 209;1612010 131       ; 23.151.358,65 ; 23.153.883,69 ;      2.525,04-              
 209;1612010 133       ;  3.874.689,05 ;  3.875.065,73 ;        376,68-              
 209;1612010 134       ;  2.030.917,11 ;  2.018.986,68 ;     11.930,43               
 209;1612010 135       ;    457.286,66 ;    456.860,29 ;        426,37               
 209;1612010 136       ;    650.304,05 ;    648.128,05 ;      2.176,00               
 209;1612010 137       ;    248.771,72 ;    253.205,23 ;      4.433,51-              
 209;1612010 138       ;    294.466,40 ;    291.410,80 ;      3.055,60               
 209;1612010 141       ;      3.045,24 ;      3.146,70 ;        101,46-              
 209;1612040 003       ;  8.093.245,19 ;  8.093.069,84 ;        175,35               
 209;1612040 034       ;    184.018,75 ;    184.018,75 ;          0,00               
 209;1612040 035       ;     25.074,75 ;     25.274,62 ;        199,87-              
 209;1612040 038       ;  2.492.723,00 ;  2.487.247,68 ;      5.475,32               
 209;1612040 039       ;  2.868.176,13 ;  2.866.707,48 ;      1.468,65               
 209;1612040 047       ;  1.556.440,32 ;  1.556.440,32 ;          0,00               
 209;1612040 049       ;    579.235,51 ;    579.235,51 ;          0,00               
 209;1612099 174       ;    472.887,63 ;    471.597,41 ;      1.290,22               
 209;1612099 196       ;    157.163,16 ;    157.163,16 ;          0,00               
 209;  SUBTOTAIS       ; 47.139.803,32 ; 47.121.441,94 ;     18.361,38               
 209;1612010 987       ;  9.022.905,12 ;  9.022.464,77 ;        440,35               
 209;1612010 988       ;    325.663,06 ;    325.663,06 ;          0,00               
 209;1612010 989       ;     41.810,06 ;     41.810,06 ;          0,00               
 209;1612010 990       ;     64.941,14 ;     64.941,14 ;          0,00               
 209;1612010 991       ;     18.419,30 ;     18.419,30 ;          0,00               
 209;1612010 992       ;      9.224,68 ;      9.224,68 ;          0,00               
 209;1612010 995       ;  1.693.675,75 ;  1.693.611,82 ;         63,93               
 209;1612010 996       ;    982.451,77 ;    981.975,56 ;        476,21               
 209;1612010 997       ;        423,47 ;        423,47 ;          0,00               
 209;1612040 968       ;    179.235,51 ;    179.235,51 ;          0,00               
 209;1612040 970       ;    422.005,14 ;    422.005,14 ;          0,00               
 209;1612040 980       ;    315.022,08 ;    315.022,08 ;          0,00               
 209;1612040 981       ;      1.412,53 ;      1.412,53 ;          0,00               
 209;1612040 982       ;    343.049,20 ;    343.049,20 ;          0,00               
 209;1612040 999       ;    703.704,66 ;    703.704,66 ;          0,00               
 209;1612099 961       ;    186.297,82 ;    186.297,82 ;          0,00               
 209;1612099 933       ;     73.399,08 ;     73.399,08 ;          0,00               
 209;  SUBTOTAIS       ; 14.383.640,37 ; 14.382.659,88 ;        980,49               
 209;     TOTAIS       ; 32.756.162,95 ; 32.738.782,06 ;     17.380,89               
                                                                                     
 210;1612010 131       ; 22.314.500,68 ; 22.321.193,22 ;      6.692,54-              
 210;1612010 133       ;  1.119.435,64 ;  1.119.599,28 ;        163,64-              
 210;1612010 134       ;  2.021.347,65 ;  2.018.883,88 ;      2.463,77               
 210;1612010 135       ;    300.927,61 ;    300.927,61 ;          0,00               
 210;1612010 136       ;    611.861,67 ;    606.953,02 ;      4.908,65               
 210;1612010 137       ;    266.936,11 ;    274.619,10 ;      7.682,99-              
 210;1612010 138       ;    206.786,11 ;    205.118,66 ;      1.667,45               
 210;1612099 174       ;    589.969,42 ;    588.563,97 ;      1.405,45               
 210;  SUBTOTAIS       ; 27.431.764,89 ; 27.435.858,74 ;      4.093,85-              
 210;1612010 987       ; 10.421.107,56 ; 10.420.928,69 ;        178,87               
 210;1612010 988       ;    330.261,31 ;    330.261,31 ;          0,00               
 210;1612010 989       ;     28.685,53 ;     28.685,53 ;          0,00               
 210;1612010 990       ;    107.867,86 ;    107.867,86 ;          0,00               
 210;1612010 991       ;     18.870,58 ;     18.870,58 ;          0,00               
 210;1612010 992       ;      6.478,79 ;      6.478,79 ;          0,00               
 210;1612010 995       ;    482.175,20 ;    482.175,20 ;          0,00               
 210;1612010 996       ;    183.327,16 ;    183.204,43 ;        122,73               
 210;1612099 961       ;    204.342,43 ;    204.342,43 ;          0,00               
 210;  SUBTOTAIS       ; 11.783.116,42 ; 11.782.814,82 ;        301,60               
 210;     TOTAIS       ; 15.648.648,47 ; 15.653.043,92 ;      4.395,45-              
                                                                                     
 211;1612010 131       ;  8.184.294,93 ;  8.183.886,31 ;        408,62               
 211;1612010 133       ;    291.676,00 ;    292.018,42 ;        342,42-              
 211;1612010 134       ;  1.006.449,06 ;  1.008.263,30 ;      1.814,24-              
 211;1612010 135       ;    166.742,29 ;    166.392,19 ;        350,10               
 211;1612010 136       ;     28.792,73 ;     28.801,14 ;          8,41-              
 211;1612010 137       ;    118.629,98 ;    118.629,98 ;          0,00               
 211;1612010 138       ;    157.436,97 ;    157.322,83 ;        114,14               
 211;1612010 141       ;        567,32 ;        567,32 ;          0,00               
 211;1612099 174       ;     87.094,69 ;     87.094,69 ;          0,00               
 211;  SUBTOTAIS       ; 10.041.683,97 ; 10.042.976,18 ;      1.292,21-              
 211;1612010 987       ;  3.157.147,41 ;  3.157.405,54 ;        258,13-              
 211;1612010 988       ;    150.833,89 ;    150.833,89 ;          0,00               
 211;1612010 989       ;     16.519,19 ;     16.519,19 ;          0,00               
 211;1612010 990       ;        817,57 ;        817,57 ;          0,00               
 211;1612010 991       ;      9.627,19 ;      9.627,19 ;          0,00               
 211;1612010 992       ;      5.156,37 ;      5.156,37 ;          0,00               
 211;1612010 995       ;    114.294,85 ;    114.294,85 ;          0,00               
 211;1612010 996       ;    273.420,78 ;    273.420,78 ;          0,00               
 211;1612010 997       ;         25,75 ;         25,75 ;          0,00               
 211;1612099 961       ;     40.969,04 ;     40.969,04 ;          0,00               
 211;  SUBTOTAIS       ;  3.768.812,04 ;  3.769.070,17 ;        258,13-              
 211;     TOTAIS       ;  6.272.871,93 ;  6.273.906,01 ;      1.034,08-              
                                                                                     
 212;1612010 131       ; 35.999.482,74 ; 36.001.765,42 ;      2.282,68-              
 212;1612010 133       ;    353.208,55 ;    353.173,27 ;         35,28               
 212;1612010 134       ;  5.120.845,86 ;  5.127.557,58 ;      6.711,72-              
 212;1612010 135       ;    905.144,97 ;    904.177,48 ;        967,49               
 212;1612010 136       ;  1.139.519,27 ;  1.141.491,55 ;      1.972,28-              
 212;1612010 137       ;    624.256,89 ;    624.832,17 ;        575,28-              
 212;1612010 138       ;    547.926,98 ;    544.014,36 ;      3.912,62               
 212;1612010 141       ;     11.413,75 ;     11.371,00 ;         42,75               
 212;1612099 174       ;  2.207.937,73 ;  2.206.208,83 ;      1.728,90               
 212;  SUBTOTAIS       ; 46.909.736,74 ; 46.914.591,66 ;      4.854,92-              
 212;1612010 987       ; 16.588.968,70 ; 16.587.752,44 ;      1.216,26               
 212;1612010 988       ;    829.269,50 ;    829.269,50 ;          0,00               
 212;1612010 989       ;     75.818,06 ;     75.818,06 ;          0,00               
 212;1612010 990       ;    224.611,66 ;    224.611,66 ;          0,00               
 212;1612010 991       ;     46.926,81 ;     46.926,81 ;          0,00               
 212;1612010 992       ;     16.543,31 ;     16.543,31 ;          0,00               
 212;1612010 995       ;    110.820,33 ;    110.820,33 ;          0,00               
 212;1612010 996       ;    337.778,16 ;    337.778,16 ;          0,00               
 212;1612010 997       ;        470,65 ;        468,26 ;          2,39               
 212;1612099 961       ;    813.616,62 ;    813.427,54 ;        189,08               
 212;  SUBTOTAIS       ; 19.044.823,80 ; 19.043.416,07 ;      1.407,73               
 212;     TOTAIS       ; 27.864.912,94 ; 27.871.175,59 ;      6.262,65-              
                                                                                     
 213;1612010 131       ; 23.675.198,39 ; 23.675.125,92 ;         72,47               
 213;1612010 133       ;    954.463,40 ;    954.600,39 ;        136,99-              
 213;1612010 134       ;  1.489.874,09 ;  1.490.759,77 ;        885,68-              
 213;1612010 135       ;    293.440,94 ;    292.958,71 ;        482,23               
 213;1612010 136       ;    578.064,96 ;    580.392,22 ;      2.327,26-              
 213;1612010 137       ;    344.081,04 ;    348.131,79 ;      4.050,75-              
 213;1612010 138       ;    216.574,75 ;    215.574,86 ;        999,89               
 213;1612010 141       ;     16.987,74 ;     16.987,74 ;          0,00               
 213;1612099 174       ;    602.976,23 ;    602.861,45 ;        114,78               
 213;  SUBTOTAIS       ; 28.171.661,54 ; 28.177.392,85 ;      5.731,31-              
 213;1612010 987       ; 12.528.713,13 ; 12.528.420,25 ;        292,88               
 213;1612010 988       ;    283.346,25 ;    283.346,25 ;          0,00               
 213;1612010 989       ;     26.317,62 ;     26.317,62 ;          0,00               
 213;1612010 990       ;    116.173,28 ;    116.173,28 ;          0,00               
 213;1612010 991       ;     25.840,59 ;     25.840,59 ;          0,00               
 213;1612010 992       ;      8.891,91 ;      8.891,91 ;          0,00               
 213;1612010 995       ;    494.907,25 ;    494.803,26 ;        103,99               
 213;1612010 996       ;     94.869,84 ;     94.869,84 ;          0,00               
 213;1612010 997       ;      3.067,04 ;      3.067,04 ;          0,00               
 213;1612099 961       ;    297.448,17 ;    297.448,17 ;          0,00               
 213;  SUBTOTAIS       ; 13.879.575,08 ; 13.879.178,21 ;        396,87               
 213;     TOTAIS       ; 14.292.086,46 ; 14.298.214,64 ;      6.128,18-              
                                                                                     
 214;1612010 131       ; 11.481.596,07 ; 11.484.659,71 ;      3.063,64-              
 214;1612010 133       ;  2.724.704,17 ;  2.717.731,05 ;      6.973,12               
 214;1612010 134       ;  1.113.729,38 ;  1.112.570,50 ;      1.158,88               
 214;1612010 135       ;    266.363,09 ;    266.352,58 ;         10,51               
 214;1612010 136       ;    127.112,58 ;    127.112,58 ;          0,00               
 214;1612010 137       ;    168.013,46 ;    169.591,20 ;      1.577,74-              
 214;1612010 138       ;    135.457,80 ;    133.003,81 ;      2.453,99               
 214;1612010 141       ;      1.770,31 ;      1.770,31 ;          0,00               
 214;1612040 001       ;    545.217,11 ;    545.217,11 ;          0,00               
 214;1612040 003       ;  6.888.479,03 ;  6.888.171,56 ;        307,47               
 214;1612040 035       ;    531.517,53 ;    531.500,00 ;         17,53               
 214;1612040 038       ;  2.024.462,16 ;  2.026.416,12 ;      1.953,96-              
 214;1612040 039       ;  3.233.357,51 ;  3.233.874,31 ;        516,80-              
 214;1612040 046       ;    907.512,30 ;    907.512,30 ;          0,00               
 214;1612040 047       ;  2.304.675,96 ;  2.304.671,20 ;          4,76               
 214;1612060 139       ;  1.156.638,49 ;  1.156.638,49 ;          0,00               
 214;1612099 174       ;    427.790,98 ;    427.705,00 ;         85,98               
 214;  SUBTOTAIS       ; 34.038.397,93 ; 34.034.497,83 ;      3.900,10               
 214;1612010 987       ;  3.344.769,06 ;  3.344.478,10 ;        290,96               
 214;1612010 988       ;    191.821,97 ;    191.821,97 ;          0,00               
 214;1612010 989       ;     23.623,21 ;     23.623,21 ;          0,00               
 214;1612010 990       ;     23.189,41 ;     23.189,41 ;          0,00               
 214;1612010 991       ;     12.228,65 ;     12.228,65 ;          0,00               
 214;1612010 992       ;      3.318,74 ;      3.318,74 ;          0,00               
 214;1612010 995       ;  1.288.695,86 ;  1.288.639,31 ;         56,55               
 214;1612010 996       ;  1.321.430,77 ;  1.323.891,54 ;      2.460,77-              
 214;1612010 997       ;         77,03 ;         77,03 ;          0,00               
 214;1612040 971       ;     74.307,06 ;     74.307,06 ;          0,00               
 214;1612040 980       ;    310.884,26 ;    310.884,26 ;          0,00               
 214;1612040 981       ;      5.364,33 ;      5.364,33 ;          0,00               
 214;1612040 982       ;    162.100,65 ;    162.100,65 ;          0,00               
 214;1612040 998       ;     82.333,39 ;     82.333,39 ;          0,00               
 214;1612040 999       ;    450.318,58 ;    450.318,58 ;          0,00               
 214;1612060 997       ;    288.605,81 ;    288.605,81 ;          0,00               
 214;1612099 961       ;    146.594,36 ;    146.594,36 ;          0,00               
 214;  SUBTOTAIS       ;  7.729.663,14 ;  7.731.776,40 ;      2.113,26-              
 214;     TOTAIS       ; 26.308.734,79 ; 26.302.721,43 ;      6.013,36               
                                                                                     
 215;1612010 131       ; 37.832.948,04 ; 37.822.946,22 ;     10.001,82               
 215;1612010 133       ;  4.074.241,58 ;  4.075.308,07 ;      1.066,49-              
 215;1612010 134       ;  2.310.109,96 ;  2.306.931,39 ;      3.178,57               
 215;1612010 135       ;    473.353,73 ;    471.905,40 ;      1.448,33               
 215;1612010 136       ;    822.333,34 ;    821.282,62 ;      1.050,72               
 215;1612010 137       ;    330.209,91 ;    331.555,42 ;      1.345,51-              
 215;1612010 138       ;    281.929,16 ;    278.777,51 ;      3.151,65               
 215;1612010 141       ;        316,11 ;        316,11 ;          0,00               
