 PA ;     CONTA        ;      OCG      ;      SAP      ;   DIFERENCA                 
  67;1612010 135       ;    252.089,49 ;    252.089,09 ;          0,40               
  67;1612010 136       ;    121.331,03 ;    120.486,16 ;        844,87               
  67;1612010 137       ;    104.258,52 ;    104.258,52 ;          0,00               
  67;1612010 138       ;    178.845,61 ;    177.368,54 ;      1.477,07               
  67;1612010 141       ;      1.657,52 ;      1.657,52 ;          0,00               
  67;1612040 001       ;    447.831,14 ;    448.824,75 ;        993,61-              
  67;1612040 003       ;  2.851.579,23 ;  2.849.053,65 ;      2.525,58               
  67;1612040 034       ;      6.327,13 ;      6.327,13 ;          0,00               
  67;1612040 035       ;     46.374,91 ;     46.374,91 ;          0,00               
  67;1612040 036       ;    398.582,58 ;    398.489,73 ;         92,85               
  67;1612040 038       ;    973.455,49 ;    973.376,41 ;         79,08               
  67;1612040 039       ;  6.733.970,30 ;  6.728.805,81 ;      5.164,49               
  67;1612099 174       ;     86.165,00 ;     86.165,00 ;          0,00               
  67;  SUBTOTAIS       ; 24.697.989,06 ; 24.699.358,69 ;      1.369,63-              
  67;1612010 987       ;  3.463.935,82 ;  3.472.200,22 ;      8.264,40-              
  67;1612010 988       ;    137.261,58 ;    137.261,58 ;          0,00               
  67;1612010 989       ;     22.521,88 ;     22.521,88 ;          0,00               
  67;1612010 990       ;     18.104,87 ;     18.104,87 ;          0,00               
  67;1612010 991       ;      7.421,97 ;      7.421,97 ;          0,00               
  67;1612010 992       ;      5.619,93 ;      5.619,93 ;          0,00               
  67;1612010 995       ;  1.028.241,44 ;  1.028.213,71 ;         27,73               
  67;1612010 996       ;    655.994,86 ;    655.626,77 ;        368,09               
  67;1612010 997       ;         76,82 ;         76,82 ;          0,00               
  67;1612040 980       ;    488.627,78 ;    488.627,78 ;          0,00               
  67;1612040 981       ;      3.441,16 ;      3.441,16 ;          0,00               
  67;1612040 982       ;     68.307,77 ;     68.307,77 ;          0,00               
  67;1612040 998       ;     31.550,88 ;     31.550,88 ;          0,00               
  67;1612040 999       ;    144.800,67 ;    144.800,67 ;          0,00               
  67;1612099 961       ;     21.773,97 ;     21.773,97 ;          0,00               
  67;  SUBTOTAIS       ;  6.097.681,40 ;  6.105.549,98 ;      7.868,58-              
  67;     TOTAIS       ; 18.600.307,66 ; 18.593.808,71 ;      6.498,95               
                                                                                     
  71;1612010 131       ;  9.665.417,93 ;  9.683.700,67 ;     18.282,74-              
  71;1612010 133       ;  1.933.766,22 ;  1.935.272,45 ;      1.506,23-              
  71;1612010 134       ;  1.003.272,14 ;  1.004.461,45 ;      1.189,31-              
  71;1612010 135       ;    231.995,44 ;    232.160,43 ;        164,99-              
  71;1612010 136       ;    198.704,80 ;    198.292,20 ;        412,60               
  71;1612010 137       ;    258.438,88 ;    259.348,30 ;        909,42-              
  71;1612010 138       ;    171.044,75 ;    170.133,78 ;        910,97               
  71;1612010 141       ;     16.805,92 ;     16.805,92 ;          0,00               
  71;1612040 001       ;    167.317,36 ;    167.204,22 ;        113,14               
  71;1612040 003       ;  2.031.940,94 ;  2.031.940,94 ;          0,00               
  71;1612040 033       ;      8.695,33 ;      8.695,33 ;          0,00               
  71;1612040 035       ;  1.078.237,29 ;  1.077.159,61 ;      1.077,68               
  71;1612040 038       ;  2.438.357,57 ;  2.438.862,28 ;        504,71-              
  71;1612040 039       ;  3.007.293,05 ;  3.006.858,16 ;        434,89               
  71;1612099 025       ;    300.759,56 ;    301.323,67 ;        564,11-              
  71;1612099 174       ;    614.470,44 ;    613.876,14 ;        594,30               
  71;  SUBTOTAIS       ; 23.126.517,62 ; 23.146.095,55 ;     19.577,93-              
  71;1612010 987       ;  4.132.551,13 ;  4.145.180,34 ;     12.629,21-              
  71;1612010 988       ;    174.190,12 ;    174.190,12 ;          0,00               
  71;1612010 989       ;     19.344,05 ;     19.344,05 ;          0,00               
  71;1612010 990       ;     32.890,55 ;     32.890,55 ;          0,00               
  71;1612010 991       ;     19.673,75 ;     19.673,75 ;          0,00               
  71;1612010 992       ;      5.765,52 ;      5.765,52 ;          0,00               
  71;1612010 995       ;    925.411,32 ;    925.411,32 ;          0,00               
  71;1612010 996       ;    508.267,74 ;    508.107,60 ;        160,14               
  71;1612010 997       ;      2.838,00 ;      2.866,34 ;         28,34-              
  71;1612040 980       ;    253.997,48 ;    253.997,48 ;          0,00               
  71;1612040 981       ;     29.385,83 ;     29.385,83 ;          0,00               
  71;1612040 982       ;    275.172,16 ;    275.172,16 ;          0,00               
  71;1612040 999       ;    219.262,41 ;    219.262,41 ;          0,00               
  71;1612099 961       ;    331.161,66 ;    331.161,66 ;          0,00               
  71;1612099 999       ;     77.807,40 ;     77.807,40 ;          0,00               
  71;  SUBTOTAIS       ;  7.007.719,12 ;  7.020.216,53 ;     12.497,41-              
  71;     TOTAIS       ; 16.118.798,50 ; 16.125.879,02 ;      7.080,52-              
                                                                                     
  72;1612010 131       ; 15.526.516,33 ; 15.524.249,13 ;      2.267,20               
  72;1612010 133       ;    613.838,19 ;    613.350,89 ;        487,30               
  72;1612010 134       ;  1.519.757,84 ;  1.520.356,57 ;        598,73-              
  72;1612010 135       ;    260.952,77 ;    260.854,09 ;         98,68               
  72;1612010 136       ;    103.568,91 ;    102.544,01 ;      1.024,90               
  72;1612010 137       ;    187.427,04 ;    193.204,26 ;      5.777,22-              
  72;1612010 138       ;    246.700,33 ;    245.829,14 ;        871,19               
  72;1612010 141       ;      1.763,58 ;      1.761,98 ;          1,60               
  72;1612040 001       ;    473.387,47 ;    473.387,47 ;          0,00               
  72;1612040 002       ;  3.296.430,06 ;  3.296.430,06 ;          0,00               
  72;1612040 003       ;  1.210.122,41 ;  1.210.122,41 ;          0,00               
  72;1612040 035       ;    763.443,30 ;    763.444,44 ;          1,14-              
  72;1612040 038       ;  2.687.541,08 ;  2.685.141,20 ;      2.399,88               
  72;1612040 039       ;  1.438.055,23 ;  1.436.271,54 ;      1.783,69               
  72;1612040 050       ;    149.680,24 ;    150.322,57 ;        642,33-              
  72;1612099 174       ;  1.043.548,64 ;  1.044.121,69 ;        573,05-              
  72;  SUBTOTAIS       ; 29.522.733,42 ; 29.521.391,45 ;      1.341,97               
  72;1612010 987       ;  6.082.229,49 ;  6.081.764,94 ;        464,55               
  72;1612010 988       ;    268.789,70 ;    268.789,70 ;          0,00               
  72;1612010 989       ;     22.174,53 ;     22.174,53 ;          0,00               
  72;1612010 990       ;      9.409,61 ;      9.409,61 ;          0,00               
  72;1612010 991       ;     13.521,23 ;     13.521,23 ;          0,00               
  72;1612010 992       ;      7.034,72 ;      7.034,72 ;          0,00               
  72;1612010 995       ;    224.695,06 ;    224.695,06 ;          0,00               
  72;1612010 996       ;    920.114,84 ;    919.841,80 ;        273,04               
  72;1612010 997       ;         43,01 ;         43,01 ;          0,00               
  72;1612040 980       ;    407.162,20 ;    407.162,20 ;          0,00               
  72;1612040 981       ;    151.979,87 ;    151.979,87 ;          0,00               
  72;1612040 982       ;    747.856,29 ;    747.856,29 ;          0,00               
  72;1612040 997       ;    289.725,01 ;    289.725,01 ;          0,00               
  72;1612040 998       ;     63.898,09 ;     63.898,09 ;          0,00               
  72;1612040 999       ;    420.665,55 ;    420.665,55 ;          0,00               
  72;1612099 961       ;    397.195,15 ;    397.195,15 ;          0,00               
  72;  SUBTOTAIS       ; 10.026.494,35 ; 10.025.756,76 ;        737,59               
  72;     TOTAIS       ; 19.496.239,07 ; 19.495.634,69 ;        604,38               
                                                                                     
  74;1612010 131       ; 25.728.524,87 ; 25.726.178,70 ;      2.346,17               
  74;1612010 133       ;  1.980.418,85 ;  1.980.337,43 ;         81,42               
  74;1612010 134       ;  2.918.068,90 ;  2.910.036,32 ;      8.032,58               
  74;1612010 135       ;    556.637,63 ;    556.530,20 ;        107,43               
  74;1612010 136       ;    695.132,91 ;    695.842,76 ;        709,85-              
  74;1612010 137       ;    446.045,66 ;    448.890,67 ;      2.845,01-              
  74;1612010 138       ;    398.275,23 ;    395.110,89 ;      3.164,34               
  74;1612010 141       ;      3.330,20 ;      3.330,20 ;          0,00               
  74;1612040 002       ;    691.270,66 ;    691.270,66 ;          0,00               
  74;1612040 035       ;    164.322,88 ;    164.322,88 ;          0,00               
  74;1612040 038       ;  3.359.650,76 ;  3.364.688,23 ;      5.037,47-              
  74;1612040 039       ;  2.496.022,43 ;  2.496.653,30 ;        630,87-              
  74;1612099 174       ;  1.405.921,46 ;  1.405.769,43 ;        152,03               
  74;1612099 194       ;    288.429,21 ;    288.429,21 ;          0,00               
  74;1612099 196       ;    375.588,57 ;    375.256,06 ;        332,51               
  74;  SUBTOTAIS       ; 41.507.640,22 ; 41.502.646,94 ;      4.993,28               
  74;1612010 987       ; 11.303.483,24 ; 11.303.277,81 ;        205,43               
  74;1612010 988       ;    478.409,00 ;    478.409,00 ;          0,00               
  74;1612010 989       ;     51.211,29 ;     51.211,29 ;          0,00               
  74;1612010 990       ;    137.873,18 ;    137.873,18 ;          0,00               
  74;1612010 991       ;     33.533,95 ;     33.437,76 ;         96,19               
  74;1612010 992       ;     13.065,26 ;     13.065,26 ;          0,00               
  74;1612010 995       ;    925.915,25 ;    925.915,25 ;          0,00               
  74;1612010 996       ;    784.789,58 ;    784.653,37 ;        136,21               
  74;1612010 997       ;        146,19 ;        146,19 ;          0,00               
  74;1612040 980       ;    366.002,30 ;    366.002,30 ;          0,00               
  74;1612040 981       ;     13.003,84 ;     13.003,84 ;          0,00               
  74;1612040 982       ;    461.798,24 ;    461.798,24 ;          0,00               
  74;1612040 997       ;     53.661,72 ;     53.661,72 ;          0,00               
  74;1612099 961       ;    582.923,57 ;    582.923,57 ;          0,00               
  74;1612099 933       ;    156.770,98 ;    156.770,98 ;          0,00               
  74;1612099 935       ;    117.925,73 ;    117.925,73 ;          0,00               
  74;  SUBTOTAIS       ; 15.480.513,32 ; 15.480.075,49 ;        437,83               
  74;     TOTAIS       ; 26.027.126,90 ; 26.022.571,45 ;      4.555,45               
                                                                                     
  76;1612010 131       ;  1.835.536,14 ;  1.837.026,62 ;      1.490,48-              
  76;1612010 133       ;    488.532,42 ;    488.719,54 ;        187,12-              
  76;1612010 134       ;     79.723,09 ;     79.723,09 ;          0,00               
  76;1612010 135       ;     27.273,47 ;     27.273,47 ;          0,00               
  76;1612010 137       ;      7.739,06 ;      7.739,06 ;          0,00               
  76;1612010 138       ;     11.082,74 ;     11.076,19 ;          6,55               
  76;1612040 003       ;     75.117,84 ;     75.117,84 ;          0,00               
  76;1612040 038       ;    520.121,97 ;    521.294,95 ;      1.172,98-              
  76;1612040 039       ;    842.034,05 ;    844.261,00 ;      2.226,95-              
  76;  SUBTOTAIS       ;  3.887.160,78 ;  3.892.231,76 ;      5.070,98-              
  76;1612010 987       ;    420.621,97 ;    420.617,99 ;          3,98               
  76;1612010 988       ;     11.726,18 ;     11.726,18 ;          0,00               
  76;1612010 989       ;      2.036,24 ;      2.036,24 ;          0,00               
  76;1612010 991       ;        521,38 ;        521,38 ;          0,00               
  76;1612010 992       ;        288,10 ;        288,10 ;          0,00               
  76;1612010 995       ;    149.879,23 ;    149.879,23 ;          0,00               
  76;1612010 996       ;    467.575,52 ;    483.184,13 ;     15.608,61-              
  76;1612040 980       ;    174.915,23 ;    174.915,23 ;          0,00               
  76;1612040 982       ;     24.035,21 ;     25.209,77 ;      1.174,56-              
  76;1612040 999       ;     10.143,52 ;     10.143,52 ;          0,00               
  76;  SUBTOTAIS       ;  1.261.742,58 ;  1.278.521,77 ;     16.779,19-              
  76;     TOTAIS       ;  2.625.418,20 ;  2.613.709,99 ;     11.708,21               
                                                                                     
  77;1612010 131       ; 23.192.782,96 ; 23.197.679,24 ;      4.896,28-              
  77;1612010 133       ;  3.645.380,81 ;  3.645.548,71 ;        167,90-              
  77;1612010 134       ;  3.191.705,49 ;  3.184.429,38 ;      7.276,11               
  77;1612010 135       ;    630.707,68 ;    630.697,36 ;         10,32               
  77;1612010 136       ;    669.521,26 ;    668.486,03 ;      1.035,23               
  77;1612010 137       ;    387.170,99 ;    390.888,55 ;      3.717,56-              
  77;1612010 138       ;    414.504,56 ;    410.414,89 ;      4.089,67               
  77;1612010 141       ;      9.877,40 ;      9.877,40 ;          0,00               
  77;1612040 001       ;    275.836,53 ;    275.836,53 ;          0,00               
  77;1612040 003       ;     12.107,06 ;     12.107,06 ;          0,00               
  77;1612040 035       ;    378.613,45 ;    378.412,07 ;        201,38               
  77;1612040 038       ;  5.331.117,90 ;  5.332.209,35 ;      1.091,45-              
  77;1612040 039       ;  3.185.070,72 ;  3.182.284,86 ;      2.785,86               
  77;1612040 049       ;    325.066,16 ;    325.066,16 ;          0,00               
  77;1612040 050       ;    156.258,20 ;    156.258,20 ;          0,00               
  77;1612099 025       ;  1.106.034,02 ;  1.106.034,02 ;          0,00               
  77;1612099 174       ;  1.168.625,04 ;  1.169.110,13 ;        485,09-              
  77;1612099 194       ;      6.659,82 ;      6.659,82 ;          0,00               
  77;  SUBTOTAIS       ; 44.087.040,05 ; 44.081.999,76 ;      5.040,29               
  77;1612010 987       ;  7.184.585,49 ;  7.187.962,31 ;      3.376,82-              
  77;1612010 988       ;    540.411,30 ;    540.411,30 ;          0,00               
  77;1612010 989       ;     60.794,22 ;     60.794,22 ;          0,00               
  77;1612010 990       ;    108.605,16 ;    108.605,16 ;          0,00               
  77;1612010 991       ;     27.908,58 ;     27.897,38 ;         11,20               
  77;1612010 992       ;     14.207,70 ;     14.207,70 ;          0,00               
  77;1612010 995       ;  1.409.286,34 ;  1.409.122,32 ;        164,02               
  77;1612010 996       ;  1.993.303,98 ;  1.993.016,00 ;        287,98               
  77;1612010 997       ;        511,64 ;        511,64 ;          0,00               
  77;1612040 967       ;     21.077,60 ;     21.077,60 ;          0,00               
  77;1612040 968       ;     42.535,48 ;     42.535,48 ;          0,00               
  77;1612040 980       ;    663.499,54 ;    663.499,54 ;          0,00               
  77;1612040 981       ;      7.448,11 ;      7.448,11 ;          0,00               
  77;1612040 982       ;    800.124,83 ;    800.124,83 ;          0,00               
  77;1612040 998       ;     28.989,31 ;     28.989,31 ;          0,00               
  77;1612040 999       ;        497,78 ;        497,78 ;          0,00               
  77;1612099 961       ;    545.283,33 ;    545.283,33 ;          0,00               
  77;1612099 999       ;    161.046,89 ;    161.046,89 ;          0,00               
  77;1612099 935       ;      1.758,26 ;      1.758,26 ;          0,00               
  77;  SUBTOTAIS       ; 13.611.875,54 ; 13.614.789,16 ;      2.913,62-              
  77;     TOTAIS       ; 30.475.164,51 ; 30.467.210,60 ;      7.953,91               
                                                                                     
  78;1612010 131       ; 23.604.942,51 ; 23.598.913,26 ;      6.029,25               
  78;1612010 133       ;  1.335.834,86 ;  1.335.815,93 ;         18,93               
  78;1612010 134       ;  2.150.643,38 ;  2.154.016,65 ;      3.373,27-              
  78;1612010 135       ;    675.407,38 ;    674.864,86 ;        542,52               
  78;1612010 136       ;    227.501,79 ;    227.501,79 ;          0,00               
  78;1612010 137       ;    452.987,99 ;    454.489,34 ;      1.501,35-              
  78;1612010 138       ;    389.404,14 ;    388.478,97 ;        925,17               
  78;1612010 141       ;      8.143,76 ;      8.143,76 ;          0,00               
  78;1612040 002       ;    994.078,60 ;    994.078,60 ;          0,00               
  78;1612040 035       ;    336.492,79 ;    333.919,79 ;      2.573,00               
  78;1612040 038       ;  1.895.889,66 ;  1.896.599,88 ;        710,22-              
  78;1612040 039       ;  7.715.098,02 ;  7.718.057,44 ;      2.959,42-              
  78;1612040 050       ;    159.906,50 ;    161.526,61 ;      1.620,11-              
  78;1612099 174       ;    906.152,06 ;    906.588,47 ;        436,41-              
  78;  SUBTOTAIS       ; 40.852.483,44 ; 40.852.995,35 ;        511,91-              
  78;1612010 987       ; 10.578.841,08 ; 10.578.151,38 ;        689,70               
  78;1612010 988       ;    349.896,84 ;    349.896,84 ;          0,00               
  78;1612010 989       ;     60.153,50 ;     60.153,50 ;          0,00               
  78;1612010 990       ;     41.029,45 ;     41.029,45 ;          0,00               
  78;1612010 991       ;     32.579,44 ;     32.579,44 ;          0,00               
  78;1612010 992       ;     13.636,87 ;     13.636,87 ;          0,00               
  78;1612010 995       ;    699.545,48 ;    699.545,48 ;          0,00               
  78;1612010 996       ;  1.038.401,68 ;  1.038.208,09 ;        193,59               
  78;1612010 997       ;        574,99 ;        574,99 ;          0,00               
  78;1612040 967       ;     50.546,02 ;     50.546,02 ;          0,00               
  78;1612040 980       ;  1.118.959,64 ;  1.118.959,64 ;          0,00               
  78;1612040 981       ;     48.454,67 ;     48.454,67 ;          0,00               
  78;1612040 982       ;    253.282,29 ;    253.282,29 ;          0,00               
  78;1612040 997       ;    138.568,62 ;    138.568,62 ;          0,00               
  78;1612099 961       ;    336.425,94 ;    334.968,22 ;      1.457,72               
  78;  SUBTOTAIS       ; 14.760.896,51 ; 14.758.555,50 ;      2.341,01               
  78;     TOTAIS       ; 26.091.586,93 ; 26.094.439,85 ;      2.852,92-              
                                                                                     
  79;1612010 131       ; 15.357.039,12 ; 15.351.648,82 ;      5.390,30               
  79;1612010 133       ;  1.498.688,43 ;  1.497.860,63 ;        827,80               
  79;1612010 134       ;  1.862.445,69 ;  1.859.602,27 ;      2.843,42               
  79;1612010 135       ;    357.903,40 ;    357.370,79 ;        532,61               
  79;1612010 136       ;    513.381,00 ;    513.961,06 ;        580,06-              
  79;1612010 137       ;    247.698,93 ;    252.004,30 ;      4.305,37-              
  79;1612010 138       ;    275.170,78 ;    273.894,39 ;      1.276,39               
  79;1612010 141       ;     10.905,33 ;     10.905,33 ;          0,00               
  79;1612040 001       ;    532.851,72 ;    532.799,70 ;         52,02               
  79;1612040 034       ;     28.875,04 ;     28.875,04 ;          0,00               
  79;1612040 035       ;     24.505,04 ;     24.505,04 ;          0,00               
  79;1612040 038       ;  4.470.620,94 ;  4.468.810,33 ;      1.810,61               
  79;1612040 039       ;  1.781.229,38 ;  1.780.434,31 ;        795,07               
  79;1612099 174       ;    600.181,76 ;    599.770,58 ;        411,18               
  79;  SUBTOTAIS       ; 27.561.496,56 ; 27.552.442,59 ;      9.053,97               
  79;1612010 987       ;  6.385.897,07 ;  6.385.397,12 ;        499,95               
  79;1612010 988       ;    337.167,05 ;    337.167,05 ;          0,00               
  79;1612010 989       ;     32.211,24 ;     32.211,24 ;          0,00               
  79;1612010 990       ;    121.954,24 ;    121.954,24 ;          0,00               
  79;1612010 991       ;     18.442,05 ;     18.442,05 ;          0,00               
  79;1612010 992       ;      8.844,17 ;      8.844,17 ;          0,00               
  79;1612010 995       ;    585.206,33 ;    585.074,83 ;        131,50               
  79;1612010 996       ;    703.959,35 ;    704.060,27 ;        100,92-              
  79;1612010 997       ;      1.744,80 ;      1.744,80 ;          0,00               
  79;1612040 980       ;    154.870,86 ;    154.870,86 ;          0,00               
  79;1612040 981       ;      2.327,00 ;      2.327,00 ;          0,00               
  79;1612040 982       ;    456.113,48 ;    455.253,82 ;        859,66               
  79;1612099 961       ;    190.905,65 ;    190.743,46 ;        162,19               
  79;  SUBTOTAIS       ;  8.999.643,29 ;  8.998.090,91 ;      1.552,38               
  79;     TOTAIS       ; 18.561.853,27 ; 18.554.351,68 ;      7.501,59               
                                                                                     
  80;1612010 131       ;  4.613.982,05 ;  4.610.945,79 ;      3.036,26               
  80;1612010 133       ;  1.817.268,45 ;  1.816.965,58 ;        302,87               
  80;1612010 134       ;    134.885,06 ;    134.885,06 ;          0,00               
  80;1612010 135       ;    101.046,25 ;    102.849,83 ;      1.803,58-              
  80;1612010 137       ;     56.771,68 ;     56.771,68 ;          0,00               
  80;1612010 138       ;     73.078,60 ;     73.017,99 ;         60,61               
  80;1612010 141       ;      4.501,47 ;      4.501,47 ;          0,00               
  80;1612040 001       ;    231.651,80 ;    230.329,62 ;      1.322,18               
  80;1612040 003       ;    351.804,00 ;    351.804,00 ;          0,00               
  80;1612040 038       ;    695.781,02 ;    695.426,78 ;        354,24               
  80;1612040 039       ;    767.262,78 ;    766.333,54 ;        929,24               
  80;1612040 050       ;    651.480,16 ;    651.479,79 ;          0,37               
  80;1612060 139       ;    892.439,18 ;    892.439,18 ;          0,00               
  80;1612099 174       ;    543.039,08 ;    543.036,38 ;          2,70               
  80;1612099 196       ;    300.376,19 ;    300.376,19 ;          0,00               
  80;  SUBTOTAIS       ; 11.235.367,77 ; 11.231.162,88 ;      4.204,89               
  80;1612010 987       ;    410.150,27 ;    410.150,27 ;          0,00               
  80;1612010 988       ;     14.137,13 ;     14.137,13 ;          0,00               
  80;1612010 989       ;      3.996,22 ;      3.996,22 ;          0,00               
  80;1612010 991       ;      3.355,70 ;      3.355,70 ;          0,00               
  80;1612010 992       ;      1.231,76 ;      1.231,76 ;          0,00               
  80;1612010 995       ;    802.567,04 ;    802.498,22 ;         68,82               
  80;1612010 996       ;  1.924.996,38 ;  1.924.876,99 ;        119,39               
  80;1612010 997       ;        475,68 ;        475,68 ;          0,00               
  80;1612040 967       ;    296.084,60 ;    296.084,60 ;          0,00               
  80;1612040 980       ;     23.994,74 ;     23.994,74 ;          0,00               
  80;1612040 982       ;     88.138,22 ;     88.138,22 ;          0,00               
  80;1612040 998       ;     17.248,95 ;     17.248,95 ;          0,00               
  80;1612040 999       ;    151.804,00 ;    151.804,00 ;          0,00               
  80;1612099 961       ;    252.587,38 ;    252.587,38 ;          0,00               
  80;  SUBTOTAIS       ;  3.990.768,07 ;  3.990.579,86 ;        188,21               
  80;     TOTAIS       ;  7.244.599,70 ;  7.240.583,02 ;      4.016,68               
                                                                                     
  81;1612010 131       ;  8.923.032,02 ;  8.923.191,35 ;        159,33-              
  81;1612010 133       ;    739.677,54 ;    739.674,26 ;          3,28               
  81;1612010 134       ;  1.002.247,70 ;  1.001.419,30 ;        828,40               
  81;1612010 135       ;    172.158,34 ;    171.975,99 ;        182,35               
  81;1612010 136       ;     98.702,49 ;     98.105,78 ;        596,71               
  81;1612010 137       ;    216.984,21 ;    219.636,22 ;      2.652,01-              
  81;1612010 138       ;    145.021,92 ;    144.477,10 ;        544,82               
  81;1612010 141       ;      1.600,75 ;      1.600,75 ;          0,00               
  81;1612040 035       ;    184.711,14 ;    184.711,14 ;          0,00               
  81;1612040 038       ;  2.984.806,18 ;  2.986.130,52 ;      1.324,34-              
  81;1612040 039       ;  2.337.381,82 ;  2.334.725,37 ;      2.656,45               
  81;1612040 046       ;  2.173.851,22 ;  2.173.851,22 ;          0,00               
  81;1612040 050       ;    439.288,92 ;    439.288,92 ;          0,00               
  81;1612099 174       ;    798.811,31 ;    799.100,03 ;        288,72-              
  81;  SUBTOTAIS       ; 20.218.275,56 ; 20.217.887,95 ;        387,61               
  81;1612010 987       ;  3.601.264,55 ;  3.601.105,88 ;        158,67               
  81;1612010 988       ;    148.101,91 ;    148.101,91 ;          0,00               
  81;1612010 989       ;     16.256,18 ;     16.256,18 ;          0,00               
  81;1612010 990       ;      7.670,51 ;      7.670,51 ;          0,00               
  81;1612010 991       ;     16.526,63 ;     16.255,18 ;        271,45               
  81;1612010 992       ;      5.227,17 ;      5.227,17 ;          0,00               
  81;1612010 995       ;    294.032,20 ;    294.011,67 ;         20,53               
  81;1612010 996       ;    576.231,99 ;    575.549,40 ;        682,59               
  81;1612010 997       ;         40,42 ;         40,42 ;          0,00               
  81;1612040 971       ;    429.591,61 ;    429.591,61 ;          0,00               
  81;1612040 980       ;    230.137,18 ;    230.117,97 ;         19,21               
  81;1612040 981       ;     21.989,88 ;     21.989,88 ;          0,00               
  81;1612040 982       ;    351.945,58 ;    351.945,58 ;          0,00               
  81;1612099 961       ;    279.394,21 ;    279.394,21 ;          0,00               
  81;  SUBTOTAIS       ;  5.978.410,02 ;  5.977.257,57 ;      1.152,45               
  81;     TOTAIS       ; 14.239.865,54 ; 14.240.630,38 ;        764,84-              
                                                                                     
  82;1612010 131       ; 10.146.480,95 ; 10.145.000,28 ;      1.480,67               
  82;1612010 133       ;  1.795.750,12 ;  1.795.148,91 ;        601,21               
  82;1612010 134       ;  1.349.023,33 ;  1.343.625,56 ;      5.397,77               
  82;1612010 135       ;    289.638,74 ;    289.398,09 ;        240,65               
  82;1612010 136       ;    352.829,10 ;    353.639,63 ;        810,53-              
  82;1612010 137       ;    259.036,56 ;    261.448,52 ;      2.411,96-              
  82;1612010 138       ;    187.159,86 ;    185.791,26 ;      1.368,60               
  82;1612010 141       ;      3.169,32 ;      3.169,32 ;          0,00               
  82;1612040 001       ;  4.925.467,86 ;  4.925.458,15 ;          9,71               
  82;1612040 003       ;  1.951.815,17 ;  1.951.987,45 ;        172,28-              
  82;1612040 026       ;     26.504,40 ;     26.504,40 ;          0,00               
  82;1612040 032       ;    406.642,80 ;    406.642,80 ;          0,00               
  82;1612040 034       ;    288.969,72 ;    288.969,72 ;          0,00               
  82;1612040 035       ;    476.931,83 ;    476.931,83 ;          0,00               
  82;1612040 038       ;  3.697.608,44 ;  3.697.072,33 ;        536,11               
  82;1612040 039       ;  6.005.410,62 ;  6.002.370,08 ;      3.040,54               
  82;1612040 046       ;  8.635.674,74 ;  8.635.674,74 ;          0,00               
  82;1612040 047       ;    898.831,50 ;    898.685,59 ;        145,91               
  82;1612099 174       ;    443.859,20 ;    443.027,60 ;        831,60               
  82;1612099 194       ;    589.044,50 ;    589.044,50 ;          0,00               
  82;1612099 196       ;    174.674,88 ;    174.674,88 ;          0,00               
  82;  SUBTOTAIS       ; 42.904.523,64 ; 42.894.265,64 ;     10.258,00               
  82;1612010 987       ;  3.937.284,47 ;  3.937.272,29 ;         12,18               
  82;1612010 988       ;    220.341,50 ;    220.341,50 ;          0,00               
  82;1612010 989       ;     27.130,98 ;     27.130,98 ;          0,00               
  82;1612010 990       ;     50.962,24 ;     50.962,24 ;          0,00               
  82;1612010 991       ;     19.167,54 ;     19.167,54 ;          0,00               
  82;1612010 992       ;      6.241,73 ;      6.241,73 ;          0,00               
  82;1612010 995       ;    846.703,68 ;    846.565,43 ;        138,25               
  82;1612010 996       ;    462.108,09 ;    461.970,40 ;        137,69               
  82;1612010 997       ;        661,89 ;        661,89 ;          0,00               
  82;1612040 970       ;     66.422,13 ;     66.422,13 ;          0,00               
  82;1612040 971       ;  3.150.567,60 ;  3.150.567,60 ;          0,00               
  82;1612040 980       ;    894.969,96 ;    894.969,96 ;          0,00               
  82;1612040 981       ;     64.049,89 ;     64.049,89 ;          0,00               
  82;1612040 982       ;    618.590,99 ;    618.590,99 ;          0,00               
  82;1612040 983       ;      9.069,66 ;      9.069,66 ;          0,00               
  82;1612040 985       ;     13.473,45 ;     13.473,45 ;          0,00               
  82;1612040 991       ;      8.014,01 ;      8.014,01 ;          0,00               
  82;1612040 998       ;    379.036,39 ;    379.036,39 ;          0,00               
  82;1612040 999       ;    178.212,07 ;    178.212,07 ;          0,00               
  82;1612099 961       ;    165.699,51 ;    165.699,51 ;          0,00               
  82;1612099 933       ;     25.656,44 ;     25.656,44 ;          0,00               
  82;1612099 935       ;    167.020,06 ;    164.878,03 ;      2.142,03               
  82;  SUBTOTAIS       ; 11.311.384,28 ; 11.308.954,13 ;      2.430,15               
  82;     TOTAIS       ; 31.593.139,36 ; 31.585.311,51 ;      7.827,85               
                                                                                     
  83;1612010 131       ; 12.100.351,08 ; 12.098.081,73 ;      2.269,35               
  83;1612010 133       ;  1.252.459,80 ;  1.250.650,58 ;      1.809,22               
  83;1612010 134       ;  1.751.674,82 ;  1.754.409,82 ;      2.735,00-              
  83;1612010 135       ;    350.400,37 ;    349.940,35 ;        460,02               
  83;1612010 136       ;    843.351,91 ;    841.608,99 ;      1.742,92               
  83;1612010 137       ;    250.791,41 ;    256.743,53 ;      5.952,12-              
  83;1612010 138       ;    245.705,23 ;    244.320,66 ;      1.384,57               
  83;1612010 141       ;      6.289,75 ;      6.289,75 ;          0,00               
